call_id	energy_index	row_id	family	branch	orbital_l	legacy_l	state_index	form_selector	dispatch	dispatch_branch	formula_title	dispatch_title	previous_title	pre_reset_energy	post_reset_energy	input_energy	effective_energy	dither_before	z	qb	qk	zr	zb	born	ter	tei	der	dei	hadronic_real	hadronic_imag
13	1	3	1	2	1	2	4	21	T	7	SP00	SP00	SP00	8.0698615312576294E-001	8.0698615312576294E-001	8.0698615312576294E-001	2.0000000000000000E+000	1.0000000474974513E-003	5.9759048745036125E-003	1.3078339576721191E+001	1.0069400817155838E-001	-4.5693740844726562E+002	9.2920430004596710E-002	-1.0425525903701782E+000	1.7249828670173883E-004	2.9755675257092662E-008	-1.0284531116485596E+000	-1.7740640032570809E-004	1.7249828670173883E-004	2.9755675257092662E-008
13	1	4	1	2	4	5	4	25	T	7	SP00	SP00	SP00	8.0698615312576294E-001	8.0698615312576294E-001	8.0698615312576294E-001	2.0000000000000000E+000	1.0000000474974513E-003	1.0077161714434624E-003	1.3078339576721191E+001	1.0069400817155838E-001	0.0000000000000000E+000	0.0000000000000000E+000	-3.3488715416751802E-004	-6.5291078343550704E-015	4.2629246584999609E-029	-3.3488715416751802E-004	2.1865144305070917E-018	-6.5291078343550704E-015	4.2629246584999609E-029
13	1	5	1	2	5	6	4	25	T	7	SP00	SP00	SP00	8.0698615312576294E-001	8.0698615312576294E-001	8.0698615312576294E-001	2.0000000000000000E+000	1.0000000474974513E-003	1.0077161714434624E-003	1.3078339576721191E+001	1.0069400817155838E-001	0.0000000000000000E+000	2.2029691439107157E-012	-2.7885942472494207E-005	3.1400451031892774E-017	9.8598831475141864E-034	-2.7885940653504804E-005	-8.7563116193070490E-022	3.1400451031892774E-017	9.8598831475141864E-034
13	1	6	2	1	4	5	3	25	T	7	SP00	SP00	SP00	8.0698615312576294E-001	8.0698615312576294E-001	8.0698615312576294E-001	2.0000000000000000E+000	1.0000000474974513E-003	1.0077161714434624E-003	1.3078339576721191E+001	1.0069400817155838E-001	0.0000000000000000E+000	2.3590704945064545E-009	-1.0699340782593936E-004	1.5705673049527975E-014	2.4666817208163468E-028	-1.0699105041567236E-004	-1.6803664393962271E-018	1.5705673049527975E-014	2.4666817208163468E-028
13	1	7	2	1	5	6	3	25	T	7	SP00	SP00	SP00	8.0698615312576294E-001	8.0698615312576294E-001	8.0698615312576294E-001	2.0000000000000000E+000	1.0000000474974513E-003	1.0077161714434624E-003	1.3078339576721191E+001	1.0069400817155838E-001	1.0808859863281250E+003	0.0000000000000000E+000	-6.8554554673028179E-006	1.6227784767020457E-017	2.6334104029792454E-034	-6.8554554673028179E-006	-1.1124885041241628E-022	1.6227784767020457E-017	2.6334104029792454E-034
13	1	8	2	2	1	2	4	21	T	7	SP00	SP00	SP00	8.0698615312576294E-001	8.0698615312576294E-001	8.0698615312576294E-001	2.0000000000000000E+000	1.0000000474974513E-003	5.9759048745036125E-003	1.3078339576721191E+001	1.0069400817155838E-001	5.5427441406250000E+003	-3.5217857360839844E-001	3.1258087158203125E+000	1.7249828670173883E-004	2.9755675257092662E-008	3.7297439575195312E+000	6.4337451476603746E-004	1.7249828670173883E-004	2.9755675257092662E-008
13	1	9	2	2	4	5	4	25	T	7	SP00	SP00	SP00	8.0698615312576294E-001	8.0698615312576294E-001	8.0698615312576294E-001	2.0000000000000000E+000	1.0000000474974513E-003	1.0077161714434624E-003	1.3078339576721191E+001	1.0069400817155838E-001	0.0000000000000000E+000	0.0000000000000000E+000	8.4753839473705739E-005	-6.5291078343550704E-015	4.2629246584999609E-029	8.4753839473705739E-005	-5.5336697599299475E-019	-6.5291078343550704E-015	4.2629246584999609E-029
13	1	10	2	2	5	6	4	25	T	7	SP00	SP00	SP00	8.0698615312576294E-001	8.0698615312576294E-001	8.0698615312576294E-001	2.0000000000000000E+000	1.0000000474974513E-003	1.0077161714434624E-003	1.3078339576721191E+001	1.0069400817155838E-001	-5.0353778076171875E+002	0.0000000000000000E+000	5.7235170061176177E-006	3.1400451031892774E-017	9.8598831475141864E-034	5.7235170061176177E-006	1.7972101773073935E-022	3.1400451031892774E-017	9.8598831475141864E-034
13	1	11	3	1	4	5	1	25	T	7	SP00	SP00	SP00	8.0698615312576294E-001	8.0698615312576294E-001	8.0698615312576294E-001	2.0000000000000000E+000	1.0000000474974513E-003	1.0077161714434624E-003	1.3078339576721191E+001	1.0069400817155838E-001	0.0000000000000000E+000	0.0000000000000000E+000	5.4782925872132182E-004	1.6804615289361599E-014	2.8239508736674148E-028	5.4782925872132182E-004	9.2060603052946185E-018	1.6804615289361599E-014	2.8239508736674148E-028
13	1	12	3	1	5	6	1	25	T	7	SP00	SP00	SP00	8.0698615312576294E-001	8.0698615312576294E-001	8.0698615312576294E-001	2.0000000000000000E+000	1.0000000474974513E-003	1.0077161714434624E-003	1.3078339576721191E+001	1.0069400817155838E-001	0.0000000000000000E+000	0.0000000000000000E+000	3.9041642594384030E-005	2.5643295475219628E-017	6.5757856526544372E-034	3.9041642594384030E-005	1.0011564257308021E-021	2.5643295475219628E-017	6.5757856526544372E-034
13	1	13	3	2	4	5	2	25	T	7	SP00	SP00	SP00	8.0698615312576294E-001	8.0698615312576294E-001	8.0698615312576294E-001	2.0000000000000000E+000	1.0000000474974513E-003	1.0077161714434624E-003	1.3078339576721191E+001	1.0069400817155838E-001	0.0000000000000000E+000	0.0000000000000000E+000	2.2324630117509514E-004	2.4852141490019040E-014	6.1762888127797315E-028	2.2324630117509514E-004	5.5481485225769225E-018	2.4852141490019040E-014	6.1762888127797315E-028
13	1	14	3	2	5	6	2	25	T	7	SP00	SP00	SP00	8.0698615312576294E-001	8.0698615312576294E-001	8.0698615312576294E-001	2.0000000000000000E+000	1.0000000474974513E-003	1.0077161714434624E-003	1.3078339576721191E+001	1.0069400817155838E-001	0.0000000000000000E+000	0.0000000000000000E+000	1.8590759282233194E-005	1.3558848470309936E-017	1.8384236883125025E-034	1.8590759282233194E-005	2.5206928150585846E-022	1.3558848470309936E-017	1.8384236883125025E-034
13	1	15	4	1	4	5	1	25	T	7	SP00	SP00	SP00	8.0698615312576294E-001	8.0698615312576294E-001	8.0698615312576294E-001	2.0000000000000000E+000	1.0000000474974513E-003	1.0077161714434624E-003	1.3078339576721191E+001	1.0069400817155838E-001	7.6789505004882812E+001	-2.9888341801509455E-010	7.1425063651986420E-005	1.6804615289361599E-014	2.8239508736674148E-028	7.1424765337724239E-005	1.2002657453891980E-018	1.6804615289361599E-014	2.8239508736674148E-028
13	1	16	4	1	5	6	1	25	T	7	SP00	SP00	SP00	8.0698615312576294E-001	8.0698615312576294E-001	8.0698615312576294E-001	2.0000000000000000E+000	1.0000000474974513E-003	1.0077161714434624E-003	1.3078339576721191E+001	1.0069400817155838E-001	1.5530148315429688E+002	0.0000000000000000E+000	4.5697825044044293E-006	2.5643295475219628E-017	6.5757856526544372E-034	4.5697825044044293E-006	1.1718427772862262E-022	2.5643295475219628E-017	6.5757856526544372E-034
13	1	17	4	2	4	5	2	25	T	7	SP00	SP00	SP00	8.0698615312576294E-001	8.0698615312576294E-001	8.0698615312576294E-001	2.0000000000000000E+000	1.0000000474974513E-003	1.0077161714434624E-003	1.3078339576721191E+001	1.0069400817155838E-001	4.7692325592041016E+001	-1.8162273074384672E-010	-5.7062254199991003E-005	2.4852141490019040E-014	6.1762888127797315E-028	-5.7062436098931357E-005	-1.4181237154373157E-018	2.4852141490019040E-014	6.1762888127797315E-028
13	1	18	4	2	5	6	2	25	T	7	SP00	SP00	SP00	8.0698615312576294E-001	8.0698615312576294E-001	8.0698615312576294E-001	2.0000000000000000E+000	1.0000000474974513E-003	1.0077161714434624E-003	1.3078339576721191E+001	1.0069400817155838E-001	0.0000000000000000E+000	-2.0142006552231750E-012	-3.8088555811555125E-006	1.3558848470309936E-017	1.8384236883125025E-034	-3.8088576275185915E-006	-5.1643722637936182E-023	1.3558848470309936E-017	1.8384236883125025E-034
13	1	19	5	1	4	5	1	3	T	7	SP00	SP00	SP00	8.0698615312576294E-001	8.0698615312576294E-001	8.0698615312576294E-001	2.0000000000000000E+000	1.0000000474974513E-003	5.9759048745036125E-003	1.3078339576721191E+001	1.0069400817155838E-001	0.0000000000000000E+000	0.0000000000000000E+000	-5.5227277334779501E-004	1.6804615289361599E-014	2.8239508736674148E-028	-5.5227277334779501E-004	-9.2807315535510055E-018	1.6804615289361599E-014	2.8239508736674148E-028
13	1	20	5	1	5	6	1	3	T	7	SP00	SP00	SP00	8.0698615312576294E-001	8.0698615312576294E-001	8.0698615312576294E-001	2.0000000000000000E+000	1.0000000474974513E-003	5.9759048745036125E-003	1.3078339576721191E+001	1.0069400817155838E-001	0.0000000000000000E+000	0.0000000000000000E+000	-3.8994046917650849E-005	2.5643295475219628E-017	6.5757856526544372E-034	-3.8994046917650849E-005	-9.9993584965114618E-022	2.5643295475219628E-017	6.5757856526544372E-034
13	1	21	5	2	4	5	2	3	T	7	SP00	SP00	SP00	8.0698615312576294E-001	8.0698615312576294E-001	8.0698615312576294E-001	2.0000000000000000E+000	1.0000000474974513E-003	5.9759048745036125E-003	1.3078339576721191E+001	1.0069400817155838E-001	0.0000000000000000E+000	0.0000000000000000E+000	-2.2325720055960119E-004	2.4852141490019040E-014	6.1762888127797315E-028	-2.2325720055960119E-004	-5.5484194242275336E-018	2.4852141490019040E-014	6.1762888127797315E-028
13	1	22	5	2	5	6	2	3	T	7	SP00	SP00	SP00	8.0698615312576294E-001	8.0698615312576294E-001	8.0698615312576294E-001	2.0000000000000000E+000	1.0000000474974513E-003	5.9759048745036125E-003	1.3078339576721191E+001	1.0069400817155838E-001	0.0000000000000000E+000	0.0000000000000000E+000	-1.8590628314996138E-005	1.3558848470309936E-017	1.8384236883125025E-034	-1.8590628314996138E-005	-2.5206751445743076E-022	1.3558848470309936E-017	1.8384236883125025E-034
13	1	23	6	1	4	5	1	25	T	7	SP00	SP00	SP00	8.0698615312576294E-001	8.0698615312576294E-001	8.0698615312576294E-001	2.0000000000000000E+000	1.0000000474974513E-003	1.0077161714434624E-003	1.3078339576721191E+001	1.0069400817155838E-001	0.0000000000000000E+000	0.0000000000000000E+000	-7.1405760536435992E-005	1.6804615289361599E-014	2.8239508736674148E-028	-7.1405760536435992E-005	-1.1999463502751760E-018	1.6804615289361599E-014	2.8239508736674148E-028
13	1	24	6	1	5	6	1	3	T	7	SP00	SP00	SP00	8.0698615312576294E-001	8.0698615312576294E-001	8.0698615312576294E-001	2.0000000000000000E+000	1.0000000474974513E-003	5.9759048745036125E-003	1.3078339576721191E+001	1.0069400817155838E-001	0.0000000000000000E+000	0.0000000000000000E+000	-4.5699621296080295E-006	2.5643295475219628E-017	6.5757856526544372E-034	-4.5699621296080295E-006	-1.1718888467630911E-022	2.5643295475219628E-017	6.5757856526544372E-034
13	1	25	6	2	4	5	2	25	T	7	SP00	SP00	SP00	8.0698615312576294E-001	8.0698615312576294E-001	8.0698615312576294E-001	2.0000000000000000E+000	1.0000000474974513E-003	1.0077161714434624E-003	1.3078339576721191E+001	1.0069400817155838E-001	0.0000000000000000E+000	0.0000000000000000E+000	5.6882090575527400E-005	2.4852141490019040E-014	6.1762888127797315E-028	5.6882090575527400E-005	1.4136417406857737E-018	2.4852141490019040E-014	6.1762888127797315E-028
13	1	26	6	2	5	6	2	3	T	7	SP00	SP00	SP00	8.0698615312576294E-001	8.0698615312576294E-001	8.0698615312576294E-001	2.0000000000000000E+000	1.0000000474974513E-003	5.9759048745036125E-003	1.3078339576721191E+001	1.0069400817155838E-001	0.0000000000000000E+000	0.0000000000000000E+000	3.8109601518954150E-006	1.3558848470309936E-017	1.8384236883125025E-034	3.8109601518954150E-006	5.1672232071050870E-023	1.3558848470309936E-017	1.8384236883125025E-034
14	1	1	1	1	4	5	3	25	T	7	SP00	SP00	SP00	9.0258789062500000E-001	9.0258789062500000E-001	9.0258789062500000E-001	2.0000000000000000E+000	1.0000000474974513E-003	1.1269634123891592E-003	1.3832635879516602E+001	1.0634477436542511E-001	0.0000000000000000E+000	0.0000000000000000E+000	-9.2299067182466388E-004	2.5993332039195814E-014	6.7565325049422318E-028	-9.2299067182466388E-004	-2.3991602734769668E-017	2.5993332039195814E-014	6.7565325049422318E-028
14	1	2	1	1	5	6	3	25	T	7	SP00	SP00	SP00	9.0258789062500000E-001	9.0258789062500000E-001	9.0258789062500000E-001	2.0000000000000000E+000	1.0000000474974513E-003	1.1269634123891592E-003	1.3832635879516602E+001	1.0634477436542511E-001	0.0000000000000000E+000	0.0000000000000000E+000	-6.7011955252382904E-005	3.0039179750148957E-017	9.0235235086789367E-034	-6.7011955252382904E-005	-2.0129842083777484E-021	3.0039179750148957E-017	9.0235235086789367E-034
14	1	3	1	2	1	2	4	21	T	7	SP00	SP00	SP00	9.0258789062500000E-001	9.0258789062500000E-001	9.0258789062500000E-001	2.0000000000000000E+000	1.0000000474974513E-003	6.6838562488555908E-003	1.3832635879516602E+001	1.0634477436542511E-001	-4.0892590332031250E+002	9.8134957253932953E-002	-1.0701313018798828E+000	2.0404215320013463E-004	4.1633224867609897E-008	-1.0554344654083252E+000	-2.1535312407650054E-004	2.0404215320013463E-004	4.1633224867609897E-008
14	1	4	1	2	4	5	4	25	T	7	SP00	SP00	SP00	9.0258789062500000E-001	9.0258789062500000E-001	9.0258789062500000E-001	2.0000000000000000E+000	1.0000000474974513E-003	1.1269634123891592E-003	1.3832635879516602E+001	1.0634477436542511E-001	0.0000000000000000E+000	0.0000000000000000E+000	-3.7323494325391948E-004	-1.0805857653172022E-014	1.1676654455983534E-028	-3.7323494325391948E-004	4.0331238037038933E-018	-1.0805857653172022E-014	1.1676654455983534E-028
14	1	5	1	2	5	6	4	25	T	7	SP00	SP00	SP00	9.0258789062500000E-001	9.0258789062500000E-001	9.0258789062500000E-001	2.0000000000000000E+000	1.0000000474974513E-003	1.1269634123891592E-003	1.3832635879516602E+001	1.0634477436542511E-001	0.0000000000000000E+000	3.1543721627780297E-012	-3.1946114177117124E-005	5.8125233872827507E-017	3.3785423129700774E-033	-3.1946110539138317E-005	-1.8568750723394968E-021	5.8125233872827507E-017	3.3785423129700774E-033
14	1	6	2	1	4	5	3	25	T	7	SP00	SP00	SP00	9.0258789062500000E-001	9.0258789062500000E-001	9.0258789062500000E-001	2.0000000000000000E+000	1.0000000474974513E-003	1.1269634123891592E-003	1.3832635879516602E+001	1.0634477436542511E-001	0.0000000000000000E+000	3.2747871081539870E-009	-1.1940307740587741E-004	2.5993332039195814E-014	6.7565325049422318E-028	-1.1939980322495103E-004	-3.1035988222966703E-018	2.5993332039195814E-014	6.7565325049422318E-028
14	1	7	2	1	5	6	3	25	T	7	SP00	SP00	SP00	9.0258789062500000E-001	9.0258789062500000E-001	9.0258789062500000E-001	2.0000000000000000E+000	1.0000000474974513E-003	1.1269634123891592E-003	1.3832635879516602E+001	1.0634477436542511E-001	9.6764215087890625E+002	0.0000000000000000E+000	-7.8642187872901559E-006	3.0039179750148957E-017	9.0235235086789367E-034	-7.8642187872901559E-006	-2.3623468481463607E-022	3.0039179750148957E-017	9.0235235086789367E-034
14	1	8	2	2	1	2	4	21	T	7	SP00	SP00	SP00	9.0258789062500000E-001	9.0258789062500000E-001	9.0258789062500000E-001	2.0000000000000000E+000	1.0000000474974513E-003	6.6838562488555908E-003	1.3832635879516602E+001	1.0634477436542511E-001	4.9631420898437500E+003	-3.7248271703720093E-001	3.2146456241607666E+000	2.0404215320013463E-004	4.1633224867609897E-008	3.8548526763916016E+000	7.8655261313542724E-004	2.0404215320013463E-004	4.1633224867609897E-008
14	1	9	2	2	4	5	4	25	T	7	SP00	SP00	SP00	9.0258789062500000E-001	9.0258789062500000E-001	9.0258789062500000E-001	2.0000000000000000E+000	1.0000000474974513E-003	1.1269634123891592E-003	1.3832635879516602E+001	1.0634477436542511E-001	0.0000000000000000E+000	0.0000000000000000E+000	9.4581417215522379E-005	-1.0805857653172022E-014	1.1676654455983534E-028	9.4581417215522379E-005	-1.0220333455975503E-018	-1.0805857653172022E-014	1.1676654455983534E-028
14	1	10	2	2	5	6	4	25	T	7	SP00	SP00	SP00	9.0258789062500000E-001	9.0258789062500000E-001	9.0258789062500000E-001	2.0000000000000000E+000	1.0000000474974513E-003	1.1269634123891592E-003	1.3832635879516602E+001	1.0634477436542511E-001	-4.5078240966796875E+002	0.0000000000000000E+000	6.5657659433782101E-006	5.8125233872827507E-017	3.3785423129700774E-033	6.5657659433782101E-006	3.8163666858430808E-022	5.8125233872827507E-017	3.3785423129700774E-033
14	1	11	3	1	4	5	1	25	T	7	SP00	SP00	SP00	9.0258789062500000E-001	9.0258789062500000E-001	9.0258789062500000E-001	2.0000000000000000E+000	1.0000000474974513E-003	1.1269634123891592E-003	1.3832635879516602E+001	1.0634477436542511E-001	0.0000000000000000E+000	0.0000000000000000E+000	6.1060272855684161E-004	2.7812111676726349E-014	7.7351355468017880E-028	6.1060272855684161E-004	1.6982151978972892E-017	2.7812111676726349E-014	7.7351355468017880E-028
14	1	12	3	1	5	6	1	25	T	7	SP00	SP00	SP00	9.0258789062500000E-001	9.0258789062500000E-001	9.0258789062500000E-001	2.0000000000000000E+000	1.0000000474974513E-003	1.1269634123891592E-003	1.3832635879516602E+001	1.0634477436542511E-001	0.0000000000000000E+000	0.0000000000000000E+000	4.4728210923494771E-005	4.7468189585274021E-017	2.2532288976294318E-033	4.4728210923494771E-005	2.1231672509092259E-021	4.7468189585274021E-017	2.2532288976294318E-033
14	1	13	3	2	4	5	2	25	T	7	SP00	SP00	SP00	9.0258789062500000E-001	9.0258789062500000E-001	9.0258789062500000E-001	2.0000000000000000E+000	1.0000000474974513E-003	1.1269634123891592E-003	1.3832635879516602E+001	1.0634477436542511E-001	0.0000000000000000E+000	0.0000000000000000E+000	2.4881007266230881E-004	4.1130991570558634E-014	1.6917586261581195E-027	2.4881007266230881E-004	1.0233804919431541E-017	4.1130991570558634E-014	1.6917586261581195E-027
14	1	14	3	2	5	6	2	25	T	7	SP00	SP00	SP00	9.0258789062500000E-001	9.0258789062500000E-001	9.0258789062500000E-001	2.0000000000000000E+000	1.0000000474974513E-003	1.1269634123891592E-003	1.3832635879516602E+001	1.0634477436542511E-001	0.0000000000000000E+000	0.0000000000000000E+000	2.1297561033861712E-005	2.5098722773306567E-017	6.2994586140222919E-034	2.1297561033861712E-005	5.3454159046507128E-022	2.5098722773306567E-017	6.2994586140222919E-034
14	1	15	4	1	4	5	1	25	T	7	SP00	SP00	SP00	9.0258789062500000E-001	9.0258789062500000E-001	9.0258789062500000E-001	2.0000000000000000E+000	1.0000000474974513E-003	1.1269634123891592E-003	1.3832635879516602E+001	1.0634477436542511E-001	7.2602119445800781E+001	-4.1611894485704681E-010	7.9709818237461150E-005	2.7812111676726349E-014	7.7351355468017880E-028	7.9709403507877141E-005	2.2168868482388138E-018	2.7812111676726349E-014	7.7351355468017880E-028
14	1	16	4	1	5	6	1	25	T	7	SP00	SP00	SP00	9.0258789062500000E-001	9.0258789062500000E-001	9.0258789062500000E-001	2.0000000000000000E+000	1.0000000474974513E-003	1.1269634123891592E-003	1.3832635879516602E+001	1.0634477436542511E-001	1.3903062438964844E+002	0.0000000000000000E+000	5.2422128646867350E-006	4.7468189585274021E-017	2.2532288976294318E-033	5.2422128646867350E-006	2.4883835967356287E-022	4.7468189585274021E-017	2.2532288976294318E-033
14	1	17	4	2	4	5	2	25	T	7	SP00	SP00	SP00	9.0258789062500000E-001	9.0258789062500000E-001	9.0258789062500000E-001	2.0000000000000000E+000	1.0000000474974513E-003	1.1269634123891592E-003	1.3832635879516602E+001	1.0634477436542511E-001	4.5091629028320312E+001	-2.5286334137675226E-010	-6.3680687162559479E-005	4.1130991570558634E-014	1.6917586261581195E-027	-6.3680941821075976E-005	-2.6192603786139554E-018	4.1130991570558634E-014	1.6917586261581195E-027
14	1	18	4	2	5	6	2	25	T	7	SP00	SP00	SP00	9.0258789062500000E-001	9.0258789062500000E-001	9.0258789062500000E-001	2.0000000000000000E+000	1.0000000474974513E-003	1.1269634123891592E-003	1.3832635879516602E+001	1.0634477436542511E-001	0.0000000000000000E+000	-2.8840799106560899E-012	-4.3693203224393073E-006	2.5098722773306567E-017	6.2994586140222919E-034	-4.3693230509234127E-006	-1.0966442643972350E-022	2.5098722773306567E-017	6.2994586140222919E-034
14	1	19	5	1	4	5	1	3	T	7	SP00	SP00	SP00	9.0258789062500000E-001	9.0258789062500000E-001	9.0258789062500000E-001	2.0000000000000000E+000	1.0000000474974513E-003	6.6838562488555908E-003	1.3832635879516602E+001	1.0634477436542511E-001	0.0000000000000000E+000	0.0000000000000000E+000	-6.1556947184726596E-004	2.7812111676726349E-014	7.7351355468017880E-028	-6.1556947184726596E-004	-1.7120286178185572E-017	2.7812111676726349E-014	7.7351355468017880E-028
14	1	20	5	1	5	6	1	3	T	7	SP00	SP00	SP00	9.0258789062500000E-001	9.0258789062500000E-001	9.0258789062500000E-001	2.0000000000000000E+000	1.0000000474974513E-003	6.6838562488555908E-003	1.3832635879516602E+001	1.0634477436542511E-001	0.0000000000000000E+000	0.0000000000000000E+000	-4.4673495722236112E-005	4.7468189585274021E-017	2.2532288976294318E-033	-4.4673495722236112E-005	-2.1205699926431018E-021	4.7468189585274021E-017	2.2532288976294318E-033
14	1	21	5	2	4	5	2	3	T	7	SP00	SP00	SP00	9.0258789062500000E-001	9.0258789062500000E-001	9.0258789062500000E-001	2.0000000000000000E+000	1.0000000474974513E-003	6.6838562488555908E-003	1.3832635879516602E+001	1.0634477436542511E-001	0.0000000000000000E+000	0.0000000000000000E+000	-2.4882223806343973E-004	4.1130991570558634E-014	1.6917586261581195E-027	-2.4882223806343973E-004	-1.0234305363702136E-017	4.1130991570558634E-014	1.6917586261581195E-027
14	1	22	5	2	5	6	2	3	T	7	SP00	SP00	SP00	9.0258789062500000E-001	9.0258789062500000E-001	9.0258789062500000E-001	2.0000000000000000E+000	1.0000000474974513E-003	6.6838562488555908E-003	1.3832635879516602E+001	1.0634477436542511E-001	0.0000000000000000E+000	0.0000000000000000E+000	-2.1297402781783603E-005	2.5098722773306567E-017	6.2994586140222919E-034	-2.1297402781783603E-005	-5.3453760198433449E-022	2.5098722773306567E-017	6.2994586140222919E-034
14	1	23	6	1	4	5	1	25	T	7	SP00	SP00	SP00	9.0258789062500000E-001	9.0258789062500000E-001	9.0258789062500000E-001	2.0000000000000000E+000	1.0000000474974513E-003	1.1269634123891592E-003	1.3832635879516602E+001	1.0634477436542511E-001	0.0000000000000000E+000	0.0000000000000000E+000	-7.9688215919304639E-005	2.7812111676726349E-014	7.7351355468017880E-028	-7.9688215919304639E-005	-2.2162974820523698E-018	2.7812111676726349E-014	7.7351355468017880E-028
14	1	24	6	1	5	6	1	3	T	7	SP00	SP00	SP00	9.0258789062500000E-001	9.0258789062500000E-001	9.0258789062500000E-001	2.0000000000000000E+000	1.0000000474974513E-003	6.6838562488555908E-003	1.3832635879516602E+001	1.0634477436542511E-001	0.0000000000000000E+000	0.0000000000000000E+000	-5.2424188652366865E-006	4.7468189585274021E-017	2.2532288976294318E-033	-5.2424188652366865E-006	-2.4884812892701312E-022	4.7468189585274021E-017	2.2532288976294318E-033
14	1	25	6	2	4	5	2	25	T	7	SP00	SP00	SP00	9.0258789062500000E-001	9.0258789062500000E-001	9.0258789062500000E-001	2.0000000000000000E+000	1.0000000474974513E-003	1.1269634123891592E-003	1.3832635879516602E+001	1.0634477436542511E-001	0.0000000000000000E+000	0.0000000000000000E+000	6.3479012169409543E-005	4.1130991570558634E-014	1.6917586261581195E-027	6.3479012169409543E-005	2.6109546580833105E-018	4.1130991570558634E-014	1.6917586261581195E-027
14	1	26	6	2	5	6	2	3	T	7	SP00	SP00	SP00	9.0258789062500000E-001	9.0258789062500000E-001	9.0258789062500000E-001	2.0000000000000000E+000	1.0000000474974513E-003	6.6838562488555908E-003	1.3832635879516602E+001	1.0634477436542511E-001	0.0000000000000000E+000	0.0000000000000000E+000	4.3717432163248304E-006	2.5098722773306567E-017	6.2994586140222919E-034	4.3717432163248304E-006	1.0972517504031276E-022	2.5098722773306567E-017	6.2994586140222919E-034
15	1	1	1	1	4	5	3	25	T	7	SP00	SP00	SP00	1.0035402774810791E+000	1.0035402774810791E+000	1.0035402774810791E+000	2.0000000000000000E+000	1.0000000474974513E-003	1.2528537772595882E-003	1.4587150573730469E+001	1.1198067665100098E-001	0.0000000000000000E+000	0.0000000000000000E+000	-1.0226889280602336E-003	4.1885701314694004E-014	1.7544120161439529E-027	-1.0226889280602336E-003	-4.2836044329426070E-017	4.1885701314694004E-014	1.7544120161439529E-027
15	1	2	1	1	5	6	3	25	T	7	SP00	SP00	SP00	1.0035402774810791E+000	1.0035402774810791E+000	1.0035402774810791E+000	2.0000000000000000E+000	1.0000000474974513E-003	1.2528537772595882E-003	1.4587150573730469E+001	1.1198067665100098E-001	0.0000000000000000E+000	0.0000000000000000E+000	-7.6204960350878537E-005	5.3819202919117362E-017	2.8965064261734204E-033	-7.6204960350878537E-005	-4.1012903201118391E-021	5.3819202919117362E-017	2.8965064261734204E-033
15	1	3	1	2	1	2	4	21	T	7	SP00	SP00	SP00	1.0035402774810791E+000	1.0035402774810791E+000	1.0035402774810791E+000	2.0000000000000000E+000	1.0000000474974513E-003	7.4314302764832973E-003	1.4587150573730469E+001	1.1198067665100098E-001	-3.6812619018554688E+002	1.0333576798439026E-001	-1.0968142747879028E+000	2.3921469983179122E-004	5.7223704885700499E-008	-1.0815396308898926E+000	-2.5872021797113121E-004	2.3921469983179122E-004	5.7223704885700499E-008
15	1	4	1	2	4	5	4	25	T	7	SP00	SP00	SP00	1.0035402774810791E+000	1.0035402774810791E+000	1.0035402774810791E+000	2.0000000000000000E+000	1.0000000474974513E-003	1.2528537772595882E-003	1.4587150573730469E+001	1.1198067665100098E-001	0.0000000000000000E+000	0.0000000000000000E+000	-4.1351371328346431E-004	-1.7412578269451057E-014	3.0319787521629438E-028	-4.1351371328346431E-004	7.2003400529362513E-018	-1.7412578269451057E-014	3.0319787521629438E-028
15	1	5	1	2	5	6	4	25	T	7	SP00	SP00	SP00	1.0035402774810791E+000	1.0035402774810791E+000	1.0035402774810791E+000	2.0000000000000000E+000	1.0000000474974513E-003	1.2528537772595882E-003	1.4587150573730469E+001	1.1198067665100098E-001	0.0000000000000000E+000	4.4304876607725863E-012	-3.6327051930129528E-005	1.0413911420978020E-016	1.0844954393000971E-032	-3.6327048292150721E-005	-3.7830665067618735E-021	1.0413911420978020E-016	1.0844954393000971E-032
15	1	6	2	1	4	5	3	25	T	7	SP00	SP00	SP00	1.0035402774810791E+000	1.0035402774810791E+000	1.0035402774810791E+000	2.0000000000000000E+000	1.0000000474974513E-003	1.2528537772595882E-003	1.4587150573730469E+001	1.1198067665100098E-001	0.0000000000000000E+000	4.4661607745410947E-009	-1.3246363960206509E-004	4.1885701314694004E-014	1.7544120161439529E-027	-1.3245917216408998E-004	-5.5481452138544723E-018	4.1885701314694004E-014	1.7544120161439529E-027
15	1	7	2	1	5	6	3	25	T	7	SP00	SP00	SP00	1.0035402774810791E+000	1.0035402774810791E+000	1.0035402774810791E+000	2.0000000000000000E+000	1.0000000474974513E-003	1.2528537772595882E-003	1.4587150573730469E+001	1.1198067665100098E-001	8.7140954589843750E+002	0.0000000000000000E+000	-8.9547429524827749E-006	5.3819202919117362E-017	2.8965064261734204E-033	-8.9547429524827749E-006	-4.8193711413066643E-022	5.3819202919117362E-017	2.8965064261734204E-033
