candidate	canonical_file	routine	status	canonical_line	candidate_line	canonical_sha256	candidate_sha256	behavioral_relevance
prsd03.f	prsd.f	PRSUMRL	identical	5733	4604	6882c42fdf7a370a131f844cd1f620563b481523d6c7d2cef5d5be041ca079df	6882c42fdf7a370a131f844cd1f620563b481523d6c7d2cef5d5be041ca079df	none
prsd03.f	prsd.f	EMTOAB	identical	5817	4688	f22f34e05ed36618d2abfeb966cea32ef376474429ff420a590e1b914e7f5b62	f22f34e05ed36618d2abfeb966cea32ef376474429ff420a590e1b914e7f5b62	none
prsd03.f	prsd.f	PRCONP	identical	5848	4719	26cfccd5818d35571a5434cdc5a142965545fb0e3002677b635ef0d320c955f9	26cfccd5818d35571a5434cdc5a142965545fb0e3002677b635ef0d320c955f9	none
prsd03.f	prsd.f	CONFUN	changed	6264	5135	45efad24bc6bd2236e09fe3699d36942c05e2f5ef450325acf0bab4dde1871da	f8bb46c06ed2c967bbfac73dd24395f32c627b9e5c04de03ee6f2bde0f61eacb	historical-delta-not-canonical-without-workflow-evidence
prsd03.f	prsd.f	PRPTX	changed	6553	5413	c91b26819603e70e7083d8d238ade0babfce5d5d57f43c8f98d99f8a76134f27	8d3d3fd6f036cece770280348dcd54e47cf460ab8bcc650849ea68e25581c76e	historical-delta-not-canonical-without-workflow-evidence
prsd03.f	prsd.f	PRSWAP	changed	6846	5705	bdf26badc683db1d0f6ee0f572923dbc3e12a4eb828cbe2c864beb8adb3069bb	badeb82b2d33facb6e505aa77ca3a303bcd355ceab9d8fb300208a4e10014b5c	historical-delta-not-canonical-without-workflow-evidence
prsd03.f	prsd.f	A3DPLT	identical	6942	5782	1e383b03c37955289eaff81f72ebb273335add3c651f091c1e92afe8a4fd7494	1e383b03c37955289eaff81f72ebb273335add3c651f091c1e92afe8a4fd7494	none
prsd03.f	prsd.f	GETXYP	identical	7184	6024	38810532601017ca060e74c7736b24ea8b9d4749c1028b78a256d6ac11bf743a	38810532601017ca060e74c7736b24ea8b9d4749c1028b78a256d6ac11bf743a	none
prsd03.f	prsd.f	CONCRV	identical	7206	6046	0c8ebee3b7d613d60b63afa312ffce851fa8bd7ff1dad9828fefc283ab193f72	0c8ebee3b7d613d60b63afa312ffce851fa8bd7ff1dad9828fefc283ab193f72	none
prsd03.f	prsd.f	SIDE	identical	7256	6096	a0666916fdff234d2f4b5b2c7f317fea6795bc85ef68d5e7674560321ff5b7da	a0666916fdff234d2f4b5b2c7f317fea6795bc85ef68d5e7674560321ff5b7da	none
prsd03.f	prsd.f	SECPR	changed	7297	6137	5deb5f7b70329ddb05b9a08515e8dde95a521fd037318aa9106281e507054e5e	eb637cdd6b382e86282ba1c98f8c4dc81ecf5dfec8610a852dd81bdfcfcd8d56	historical-delta-not-canonical-without-workflow-evidence
prsd03.f	prsd.f	COMPAREMP	changed	7571	6410	520e4002aa28fcb07e3604558ca9a953af76d3075ec8d717e788bdb3fa751af1	8b4a02318d8e0c7bc6a2d36b89ba13443bf4cc242f6b04ab4faaff5b691e37e3	historical-delta-not-canonical-without-workflow-evidence
prsd03.f	prsd.f	PRMPCPR	canonical-only	7688		2a4d433346c62cdf163da38a3f0ca2e500176b57c8baa288c5abac0e6ff179cf		historical-delta-not-canonical-without-workflow-evidence
prsd03.f	prsd.f	PNMOD	canonical-only	7947		38dcbd518786617ed5bdc87636506c913ff0870cd9dda16f593b3e5253ad702a		historical-delta-not-canonical-without-workflow-evidence
prsd03.f	prsd.f	GIESSENPR	canonical-only	7964		af210d55ff307b28fcf11c1c9611abb13e501a4548777742eee8b99be4615f63		historical-delta-not-canonical-without-workflow-evidence
prsd03.f	prsd.f	MD07I	canonical-only	8035		82f391b41244837839c07fee615d9421ed3ac8dc32bb4eca2eb33bfa1fb56b6f		historical-delta-not-canonical-without-workflow-evidence
prsd03.f	prsd.f	MD05I	canonical-only	8111		cc2d08708757d7403d63ec3fc8fa65dddbe95c5d74559c1c81d07f641c66ebf8		historical-delta-not-canonical-without-workflow-evidence
prsd03.f	prsd.f	MD03I	canonical-only	8185		9b9fee3f6c4c62b942039e021b248754bb78bf3b73f31310361566ccb17fea00		historical-delta-not-canonical-without-workflow-evidence
prsd03.f	prsd.f	PRAPLT	canonical-only	8258		2376c6afd36c6100f1734c0014bb2f2a9968d37689f2c9f4ee8312ca97357a83		historical-delta-not-canonical-without-workflow-evidence
prsd03.f	prsd.f	EGTMN	canonical-only	8661		a8d9504f4c6aa11926d34ef6bcfe81c9c11c1c02811642a32eee307ce4e34431		historical-delta-not-canonical-without-workflow-evidence
prsd03.f	prsd.f	TFIXD	canonical-only	8696		7ce2cadf75e0761e7a5fba8abce4cbd01d5cd327400e0ebc20ac9fa3b8f30e15		historical-delta-not-canonical-without-workflow-evidence
prsd03.f	prsd.f	GETAS	canonical-only	8778		5ec8f0b27465c8fd8df86e6e7eca18e4361502274e3bd69c304f1b1356bc43b8		historical-delta-not-canonical-without-workflow-evidence
pru03.f	pru.f	PRU77	changed	1	1	2256e8da1eda4c99c83dbbd0ce9c9e79d0833bb9bc095c3c4e2541108dbec092	284fa036141d3f90713facce87c83d4b0f5a883bba30f8ed6d71308572b5b80d	historical-delta-not-canonical-without-workflow-evidence
pru03.f	pru.f	PNPWI	changed	10	9	6cfd146c58d5ee6d35b1a8381b7e79e5fe7903eaf8770dcc95ad3a9edb86c298	f20211073246d228fab49d4c7b6601055d14a94a8c77416ec306b2bc33723834	historical-delta-not-canonical-without-workflow-evidence
pru03.f	pru.f	PNETAN	identical	225	222	9ee8f743653b77f408d4d2e8a96e3190701ad1142d6d9ec796d7698cd9573b07	9ee8f743653b77f408d4d2e8a96e3190701ad1142d6d9ec796d7698cd9573b07	none
pru03.f	pru.f	PNETAN05	identical	396	393	ea3b0b1951be309b55363705975a163fb5ac312ab8b5ed93a36c806b91b9f660	ea3b0b1951be309b55363705975a163fb5ac312ab8b5ed93a36c806b91b9f660	none
pru03.f	pru.f	TMCME	identical	572	569	4f592a491aaa704cce170a0d0a2a4808c6aac67b8ea83889e8e5a684974234d0	4f592a491aaa704cce170a0d0a2a4808c6aac67b8ea83889e8e5a684974234d0	none
pru03.f	pru.f	PNFA01	identical	688	685	5be46e2d8e2e8544698eb7bf6126b1ade200457d7b6d6dcfa08b0ea9437c6cd4	5be46e2d8e2e8544698eb7bf6126b1ade200457d7b6d6dcfa08b0ea9437c6cd4	none
pru03.f	pru.f	PNFA02	identical	989	986	b45e71b7b6ae07ae144f1b3992e74260432c2e2647f860ed359b45f7336633fe	b45e71b7b6ae07ae144f1b3992e74260432c2e2647f860ed359b45f7336633fe	none
pru03.f	pru.f	PNSM05	identical	1296	1293	8ea900ff1edcedc3e3ed0ca64af692dbd5dbf1caf373bda77d32294268848f9b	8ea900ff1edcedc3e3ed0ca64af692dbd5dbf1caf373bda77d32294268848f9b	none
pru03.f	pru.f	TMCM	identical	1612	1609	c01bf23f1334389d754b0bdd4316ca4fe92819d4c8062c6bceb4d9c11ad214d8	c01bf23f1334389d754b0bdd4316ca4fe92819d4c8062c6bceb4d9c11ad214d8	none
pru03.f	pru.f	PNTEST	identical	1727	1724	1d3c17c1f19e54f36dda7f0472132ad8e4ed710b3b9f8ca6ed8954b7f769653f	1d3c17c1f19e54f36dda7f0472132ad8e4ed710b3b9f8ca6ed8954b7f769653f	none
pru03.f	pru.f	PNSP93	identical	2005	2002	5d8f91edcf0cf069d7ccbc403d191841394b8f18fb2bd92c10a93b8d8761b2f0	5d8f91edcf0cf069d7ccbc403d191841394b8f18fb2bd92c10a93b8d8761b2f0	none
pru03.f	pru.f	PNFA93	identical	2258	2255	8f14e3f332451a83d4e4a83ac49ce78f53e10590a1a40aca37349603a96d7461	8f14e3f332451a83d4e4a83ac49ce78f53e10590a1a40aca37349603a96d7461	none
pru03.f	pru.f	PNWI94	identical	2511	2508	9f57738e789a9aea511dfe7ef7e8965fb23adfbf398dea1a4224f11996acd1af	9f57738e789a9aea511dfe7ef7e8965fb23adfbf398dea1a4224f11996acd1af	none
pru03.f	pru.f	PNSP95	identical	2776	2773	61085098261561ab0c17d6f6e2139f2ab214ef2ff9c391628af7e6e92cf3b4e5	61085098261561ab0c17d6f6e2139f2ab214ef2ff9c391628af7e6e92cf3b4e5	none
pru03.f	pru.f	PNSP98	identical	3041	3038	0e0f56f21d2f8a8a2ba3a269404093309757ebe37f3dc91af4018fc5a32391b3	0e0f56f21d2f8a8a2ba3a269404093309757ebe37f3dc91af4018fc5a32391b3	none
pru03.f	pru.f	PNSM95	identical	3318	3315	12d937f5e666a13b87011e13227dfc2429f3db576ffdeae7a224663f45b6e105	12d937f5e666a13b87011e13227dfc2429f3db576ffdeae7a224663f45b6e105	none
pru03.f	pru.f	ADDRES	identical	3594	3591	199a8933899e53c943effbf3512f670accae046694042f7142ffe0d08bd47d74	199a8933899e53c943effbf3512f670accae046694042f7142ffe0d08bd47d74	none
pru03.f	pru.f	ADDRES2	identical	3645	3642	2dffdd2e7ccd6d3143bce46ba917b8bdf302eb399677a9420b34ea229e5e1d16	2dffdd2e7ccd6d3143bce46ba917b8bdf302eb399677a9420b34ea229e5e1d16	none
pru03.f	pru.f	ETA33	identical	3722	3719	b1da438e4ab0acc238148af7b785d9d19e75a75255334deb60d06f6f324b3a32	b1da438e4ab0acc238148af7b785d9d19e75a75255334deb60d06f6f324b3a32	none
pru03.f	pru.f	IMJL	identical	3736	3733	9b61b0963d306ea8fb0dd860f0aa0135f686dea6bca74851f1c3602015386a6d	9b61b0963d306ea8fb0dd860f0aa0135f686dea6bca74851f1c3602015386a6d	none
pru03.f	pru.f	HBAS	identical	3759	3756	4da653e3ad1d91209eb1a857619fc8d657c1bb730226bf355ce5165283c3fa14	4da653e3ad1d91209eb1a857619fc8d657c1bb730226bf355ce5165283c3fa14	none
pru03.f	pru.f	DSYMI	identical	3791	3788	23e4a99f91003cbb66227c23f482bf91600a5e0c4c3ec8788fab92f310f608ed	23e4a99f91003cbb66227c23f482bf91600a5e0c4c3ec8788fab92f310f608ed	none
pru03.f	pru.f	DMULT	identical	3842	3839	8bd8629a9812a3155622264f2287e83a19e0f632dbbfc85d27bbf18f4e9afbf8	8bd8629a9812a3155622264f2287e83a19e0f632dbbfc85d27bbf18f4e9afbf8	none
pru03.f	pru.f	PWSYM	identical	3863	3860	cd7f7bf490fbdc2878aaa3e24c426092b2b6d7698d70a18ace388a0989048279	cd7f7bf490fbdc2878aaa3e24c426092b2b6d7698d70a18ace388a0989048279	none
pru03.f	pru.f	PRREAD	changed	3889	3886	5d4d43167d12d6d3a7bd606935bd7f3f2c69b9313706b25844a6a3aab63cd7d2	bcf62a34616abd6f899c43c5b021f03b090c413994b6b6fcf4406444201c9311	historical-delta-not-canonical-without-workflow-evidence
pru03.f	pru.f	PRCVA	identical	3976	3972	45628ca9e34298283a2b9917c5f6601b681f194236df062421c2521a43f765f5	45628ca9e34298283a2b9917c5f6601b681f194236df062421c2521a43f765f5	none
pru03.f	pru.f	EMSYM	identical	4022	4018	bf86cbd125f364e124a51015de64368f8f005e0f84dd2529f6a2836e81223677	bf86cbd125f364e124a51015de64368f8f005e0f84dd2529f6a2836e81223677	none
pru03.f	pru.f	PRKIN	changed	4049	4045	543051cdb6873be5ae8442fef7c381dd914ae9e085b84be9f1d698bf48957290	08de2ca5dbbb4328491bd86e4cb0a499dbafeb6ba500023b052c0486478b5eb6	historical-delta-not-canonical-without-workflow-evidence
pru03.f	pru.f	HOPEC	changed	4101	4096	90e6e9b6b954fc235e9fbba65b2979c07d5a8d2a65857219535bf22947a13b8f	71738aeaed8f0c1ee846601f11a30dafd89e5ae4727bc7082f06e124ba9d5be6	historical-delta-not-canonical-without-workflow-evidence
pru03.f	pru.f	GPIFF	canonical-only	4165		b57e1f67de1996652a070f4891f18b5349cad54acf6eb8a0340511ce37f9a472		historical-delta-not-canonical-without-workflow-evidence
pru03.f	pru.f	PRBORN	identical	4171	4159	e39b4258a10f4fca9ffcece6ac342be7f55dc3d64079f68e22fa1bd2ec8b0c5f	e39b4258a10f4fca9ffcece6ac342be7f55dc3d64079f68e22fa1bd2ec8b0c5f	none
pru03.f	pru.f	PROPEC	changed	4184	4172	45811545a0e097cbf3968c8af325a401f9a1cb62c7afd22344326beed2741b19	f79f4c2c251269383041feeb0df0d7a4d4b093aaa34324571c78bbccd9c668a6	historical-delta-not-canonical-without-workflow-evidence
pru03.f	pru.f	PRNPOL	changed	4283	4270	38c73deaa4d5872667d05c689f4c4a00d8aee25f725c0b93e25a68e40c506aff	cb709df2f13e2621247cb84bb6986548f6ce442dfaaf6e5a27ebc361eb82a0d5	historical-delta-not-canonical-without-workflow-evidence
pru03.f	pru.f	PREPV	changed	4321	4307	c75b201b5756b10838b745c1caebc32895593644a1d49d3b63a31a3764609e11	df32c4fe48361448c2f93d693a5452111000ae2fd4d0891d81bba9583a487aa8	historical-delta-not-canonical-without-workflow-evidence
pru03.f	pru.f	PROMEGA	changed	4358	4343	f0ecd5d3891f920e478670743dc9f2df4e17eb2b435152b376c1e32d42d8e53e	1cf5fa5d93ebba46433be92d7e0658b729d35b8c37a78837dd3b2c2406d1bbcd	historical-delta-not-canonical-without-workflow-evidence
pru03.f	pru.f	PRRHO	changed	4460	4445	8b753675bb9a0b56b16813dfca119144894adccb448f541c6907fe67a3f7134b	d6636ada61a32edc51206c5218a4d1e7ff646a426b3d62a68b923c8f82132353	historical-delta-not-canonical-without-workflow-evidence
pru03.f	pru.f	PROMEGX	changed	4562	4547	352541ae273ade1e80e6464e678d55ad21ee593635af8e3e268aa21f231b7c99	39bfe73df27f5c539e3aee944fd2044cbcedf439bb6d6c8aae76416dc4885c40	historical-delta-not-canonical-without-workflow-evidence
pru03.f	pru.f	PRRHX	changed	4665	4650	698d7ee2f0233a8a85b6e7620d6c9f436fcb89cdfc86dcd482af3db10f655342	763f517320292694326c002c28b0e7608dde428b621ff3faa8dda56aa7327850	historical-delta-not-canonical-without-workflow-evidence
pru03.f	pru.f	PRRDH	identical	4762	4747	ce0f22670d2f2640fcae4ede07b0c70fe9f2258ec9feef51d3f99b1563bd855b	ce0f22670d2f2640fcae4ede07b0c70fe9f2258ec9feef51d3f99b1563bd855b	none
pru03.f	pru.f	PRRDX	identical	4789	4774	dd456086da626dcfb987f7c224e7b66ef299e779d2063bc87feecdcfd6ef89bc	dd456086da626dcfb987f7c224e7b66ef299e779d2063bc87feecdcfd6ef89bc	none
pru03.f	pru.f	DTROMB	identical	4845	4830	3030fbed5a8f3f562ae562b0f4eca2e2bff4a09d48ada2d4d938d33ab1666076	3030fbed5a8f3f562ae562b0f4eca2e2bff4a09d48ada2d4d938d33ab1666076	none
pru03.f	pru.f	RDDTX	identical	4897	4882	223cb75a2902930e23216549d70f1c76553078e36a688b50a5e6d2b90fc376c9	223cb75a2902930e23216549d70f1c76553078e36a688b50a5e6d2b90fc376c9	none
pru03.f	pru.f	ETAMAID	changed	4931	4916	7796afa18df5a88bb467358572cc42a42803dc5839267b331a07db3c1d2bcb0d	7d2fac056a46ebbf75f3622ca6e8870e7d196cbc5727ff6ae048748683e7da00	historical-delta-not-canonical-without-workflow-evidence
pru03.f	pru.f	LDRESX	changed	5067	9717	c484af4ae97416ea073f3b09f73ee7b58e974b69c55f29bd2627ee11ccc50b11	71a50d2439afc8c8181a81735f7520d9f2458f448e5d9abe76438135ba1d6999	historical-delta-not-canonical-without-workflow-evidence
pru03.f	pru.f	GETWW	canonical-only	5190		ca7e644445e1e4aebb07027685457497ee9965dd7e9bdb88ea359bdeeaca8f22		historical-delta-not-canonical-without-workflow-evidence
pru03.f	pru.f	MMAID	changed	5287	5052	cdfd96ae14b28d61a7c3133a7cb28a914168dc755baba7a09caab13e0f1b0737	b17a77db7e7baad4b89115c5478f2dcb17160974d3bf46b4623b8fb0259bc861	historical-delta-not-canonical-without-workflow-evidence
pru03.f	pru.f	MAINZPIN	changed	5356	5107	0f91535d50474e5d6785b11cc65d6234ee7bd86db5f1ed47e9bff5c05a6cf36f	5ae624824f1d34bd37ff609c599f5828544a6e4d652a27f458b8a37fb7acb08a	historical-delta-not-canonical-without-workflow-evidence
pru03.f	pru.f	SPLINES	changed	5485	5236	1548184b280ac48e13a1798b1145032bf649a486cd2a0ff4942619574b809d65	b9cf2936b04edf3b33ed07b83b24c7869dd47b494ff485d7ecb5647ecca7d010	historical-delta-not-canonical-without-workflow-evidence
pru03.f	pru.f	MAID05	canonical-only	5688		94622084ffbf405aabb4189b86297ef81aba61359192b018210ada9cc1987356		historical-delta-not-canonical-without-workflow-evidence
pru03.f	pru.f	NACHALO	changed	5994	5678	68f5998a53b68ab2d16402641fda49afedd547fb4e95c08cb7c64d0804ef64a0	83aea0c9a5dea42a8be0892570375af1ef32a1a7cba88d05ee18283b963bae69	historical-delta-not-canonical-without-workflow-evidence
pru03.f	pru.f	CGLN	changed	6042	5724	9cdeebf9e09461c769cb335360c2a2351ea961fad3e950b9b1a361795504c835	2f54bfcdfc587d5bf151f50924e987aae45c9dbb98d8a435d162987fe1c50a06	historical-delta-not-canonical-without-workflow-evidence
pru03.f	pru.f	P33NEW	changed	6610	6177	d313526d174c2a5ee0a7b5917d314cd62590f7f6275fd40073e00aff85bcdd94	a2d35ab84e2bcc7e6329fec9b6b9b51a827546cc96f4f21315824fcb405662fb	historical-delta-not-canonical-without-workflow-evidence
pru03.f	pru.f	D33NEW	changed	6884	6422	a9312abfd6af1744fc00a0670933449f17bde00fdfad24f5010b43be83142ba8	55d3477354842065fab3a44841ba41cd1c5bf9a83ac4f6b648a2f5c104aa18a9	historical-delta-not-canonical-without-workflow-evidence
pru03.f	pru.f	S11FST	changed	6955	6486	89ff85b98524a7bfb8f27dbec078615d1ef28e4d81fb1710944556e167694fc3	cb14be04c323d1bd5541a64e4e311439e4b58faeb536cb5ec2913c5bca69e4d2	historical-delta-not-canonical-without-workflow-evidence
pru03.f	pru.f	S11SEC	changed	7063	6579	cf1d468e4e3b568668a8c54f7bd2dd3c9a1becacdabe915b79f288b178226094	ab36d092b400d8fba604ad29d7394cf67b6eff6bd90785c8660fb480b6460002	historical-delta-not-canonical-without-workflow-evidence
pru03.f	pru.f	S31NEW	changed	7158	6667	fa0dc3f017a0cc381df49cdf690a59688a815649cfc43a8b28d2515b9d374eed	d5fdb79157e7127d545087fb61b58968155b6460ec07fffac89744bf2ce94e58	historical-delta-not-canonical-without-workflow-evidence
pru03.f	pru.f	P31NEW	changed	7323	6813	79f2138ab81d040e02321ab31e57ab7501623b30e27019070dee4eafacf490fa	d0ba013dcde6608ddce35f6f6c592d3b9f4438377c490c1cd6a5449bed6159ed	historical-delta-not-canonical-without-workflow-evidence
pru03.f	pru.f	GAUSSP	changed	7696	7147	a5eeac61feb5b192e9aa2326ffdb21091f54c9654316a231a4f1254021ea149f	a1d50f6254c81f254e1b36a8b2bfdc690d07b298d27d14b0e64021b443cbef85	historical-delta-not-canonical-without-workflow-evidence
pru03.f	pru.f	LET_CORR	changed	7751	7199	348f9410fbcd217eb123e556ea6aca6cafb22d867c7932a58ea67e249a3d4155	55ed8e8637714301e0327228ed04941e68086baf2246fdf07b897f1146b1846c	historical-delta-not-canonical-without-workflow-evidence
pru03.f	pru.f	SPLINESX	canonical-only	7812		adff431dd02e900db59d072e8f422a07545cd45230789e62c2d52576001dfdb2		historical-delta-not-canonical-without-workflow-evidence
pru03.f	pru.f	BORN_MUL	changed	8021	7253	7acea0852bfaff03d5e464fee4d5c01f15afb1948cf953e4d9dcea9674697489	cb7bc50b1dec4dd0d0c63384c0e5b427e46bd26e9b4a468fba17881926abfdf1	historical-delta-not-canonical-without-workflow-evidence
pru03.f	pru.f	DFPVPS	changed	8113	7332	61429df7f682e249aeac7395005147c18d6ff48423d42dc4fc5846f33f31cfb0	be8f6a003d85ce3a8de8dbcfa137df38db230d5edc7154ab782f0cdda2ee302c	historical-delta-not-canonical-without-workflow-evidence
pru03.f	pru.f	FPOLE	changed	8154	7366	657e024a74d688e02357426d55265304ec245f6e65e28ce505f145a09a8cdeb4	74b5e676b09ddd4e74a0b6dcb8e9cd5802355d2d8863ca769bc45b79409e329a	historical-delta-not-canonical-without-workflow-evidence
pru03.f	pru.f	ODDH	changed	8177	7384	d225a7c789faf6f5c74e37ed1c0cdcb37275d4d58fa4fda4cda799cf69734d5d	cacd04ba95e2b511fd9cde81e91483b321b6aea1717d06dd9871f6dfa8311b53	historical-delta-not-canonical-without-workflow-evidence
pru03.f	pru.f	QLEG	changed	8260	7452	8ad49873507d1c0ce139f34b67bc051059167b1a28df64e5b8447ca449254868	b76e3fb3587dcf421a8034e5a1275ef51b1590ac3c459ab117acecd9af7c8b88	historical-delta-not-canonical-without-workflow-evidence
pru03.f	pru.f	QLEGY	changed	8276	7460	04b4d91bbb7e13812484318808d70b2dc87e86352c14449aa1f7eda0072019e5	5bb31c662a62d008d52ebfc90cd57e08acfa2bd996ef3ad19591b21cdd84d424	historical-delta-not-canonical-without-workflow-evidence
pru03.f	pru.f	FNFPI	changed	8370	7551	c14bc6ac631417c76ba243f457c4cfef8b959e3bc063af70c71e5e9eb4d47812	0f58243f9fd67ddcf4bb23eaa21201f30d8160c6266ba986973a79449ec38647	historical-delta-not-canonical-without-workflow-evidence
pru03.f	pru.f	HFMATR	changed	8399	7575	4840daa83250e6878768ce6f9ec08b0b423d9be0f6c88fa215672fd480035568	e8abeabc469ebaee921641a0bb8a03851c73ea20a5ed411e096eb0375bee094d	historical-delta-not-canonical-without-workflow-evidence
pru03.f	pru.f	EL	changed	8444	7615	c2cb73d4ce0f08d86acf68fe8dc4e8b466e190257cfeb7a44bf18ee8e974e93e	0bc5ee5fc53762701342edb07a85e3feac935cda709ac758d8e6735932f9b31d	historical-delta-not-canonical-without-workflow-evidence
pru03.f	pru.f	ML	changed	8547	7705	e390c4edb1f04d9a6b368e6b698085a30d411ace03606a788766aebbc197375c	85f436139b24498de54639e77d52c18b777fb67ed1bc054eada7e2cd38aa36b6	historical-delta-not-canonical-without-workflow-evidence
pru03.f	pru.f	LL	changed	8639	7782	471883f4398f461a0f390615a279f7a379240bf4b377a01b71e4f9c9fd4f5d0a	be7aff116841f9e3894a54949c2f19746b6ebd6fdc57e5f1bceb9721a5201556	historical-delta-not-canonical-without-workflow-evidence
pru03.f	pru.f	SPLINE	changed	8740	7867	835960d51dffa81d73922b7e3f0e932e4a69ad5531b308df7bdc9341a3dc35aa	833e18941e565e4242025f3c04f2eec576c6e422c2a220a9fe17efb14cf4f372	historical-delta-not-canonical-without-workflow-evidence
pru03.f	pru.f	SPLINT	changed	8780	7905	2ac0d14b811af2539b9636736df2a8b06fbe47c8c3fa404cc8edc62cc59e4eca	ac11d3a3ca9b1de26998cf4d45ecd200c1e7f78ab4bbedab45bed56fe86e0db1	historical-delta-not-canonical-without-workflow-evidence
pru03.f	pru.f	ODDSR	changed	8808	7930	5837e41d85dc350fb9f92c4e42d251677354e22ad391ffdb0dd2e966e2bcd20b	a090264b431233be38873bbd36405286e0bd408022e04f81d3debe1480cab19d	historical-delta-not-canonical-without-workflow-evidence
pru03.f	pru.f	VIJL	changed	8938	8047	a60835ea84a12fbaf3ffb588b8e64d1fad51fd1b1f32a324cd219f331356f413	0dbda64e58084d981a09982c106677227bc968e9232aafb38e600ffd8a7996f8	historical-delta-not-canonical-without-workflow-evidence
pru03.f	pru.f	WIJL	changed	8969	8073	e39f5ad5a6a3b372c422315a0bf8759a364d4c5bf99ff069c21534d037c3b106	c4be493ebf38274aaa442dbd5809fd4c1644ff86f2c9060f4a05bbfe72be9c22	historical-delta-not-canonical-without-workflow-evidence
pru03.f	pru.f	PLEG	changed	9007	8105	01a24db59fc39a2f5e009427424dbdea2eb70b06bf923e1b4ef6f0a05bc4aef7	85c368d40304f7b784679a0465bb974a60d51277ac4c44888159b8289a2241f3	historical-delta-not-canonical-without-workflow-evidence
pru03.f	pru.f	PLEGD	changed	9027	8120	4b633d356625246f14ebafd98e1edd2927d61e90c972e5135aeac04d014857f6	b5eb04a61cd7c4ab067cc95fe5228df4a3b46b834c8ffb91ad24c64d47271164	historical-delta-not-canonical-without-workflow-evidence
pru03.f	pru.f	PLEGDD	changed	9049	8136	1173d6535ba0777004ca17ad23ad45a2ce1b3a59785c091bb284e82c98c7da61	605cb1b6f6524cbcd304686d0300638bc55d2a2b4a7437d96c3b23be8c6012c6	historical-delta-not-canonical-without-workflow-evidence
pru03.f	pru.f	GSET	changed	9071	8152	0a697687d722613fc72d0f2e2fa8b104e7c16f0fbb05aec671df415b20e118a4	32c0a17f9948b7ae0aaee8cd9eed12287bcf9f53078f95b543a41acfc4ac9d2f	historical-delta-not-canonical-without-workflow-evidence
pru03.f	pru.f	__BLOCK_DATA__	changed	9132	8212	9855beb35d48060f20669f36b2688bffa946b77d28c797ac38d05e92a073ab91	2a41ff3df0bff8e4767aca0b170a06009cab51ca4c1558922d9757d992cb3727	historical-delta-not-canonical-without-workflow-evidence
pru03.f	pru.f	BACKGR	changed	9318	8396	f0fc9a04257d5fc2f73388012cffd5fa8a37c0dbc6faaec84d96e00bb8da93e2	34dc9727e91ff2175e756404213e0d25180e927eecb3632dcf10fbb90583329f	historical-delta-not-canonical-without-workflow-evidence
pru03.f	pru.f	CGLN_DISP	changed	9943	8920	c872a494d03cc5762ee9f2f80fcbb50121c2ee866bd4cf45358b108501449526	793b2835ffa621c397abdac81b75c8dc9f353ff246a0be95c1f2d600ddf041f5	historical-delta-not-canonical-without-workflow-evidence
pru03.f	pru.f	MRES	changed	10038	9005	262d304dbdf841013182d374fd877d667d14d45149681e74fd57ab180edd0e85	190db51f7a208a0dc015297bafea21b4cee14c2b4de48dc8763ac197990b3f24	historical-delta-not-canonical-without-workflow-evidence
pru03.f	pru.f	MULT_TOT	changed	10198	9158	cf50fee61cb6597a2efa10932a4c3c0e05b184114de610167c9860ed9b99cbb9	1a7d84648f37e8c4482590c6b8e826f9e41ffbae1ac9137b4dacaec6f201aa89	historical-delta-not-canonical-without-workflow-evidence
pru03.f	pru.f	SOLUTIONS5	canonical-only	10267		2137d460fd336540c9097c97ab1711d8f4f73613230957b1b5ec3289d44d0156		historical-delta-not-canonical-without-workflow-evidence
pru03.f	pru.f	HP33	changed	10360	9303	42c9986c98f8308a938dfb3269a6a11f2c0402dad9a64353e4bb802286245dba	7f48937abd9a6948fed0494da9067f8d40d5ffb2b248cc1b04cd34a84a0080c3	historical-delta-not-canonical-without-workflow-evidence
pru03.f	pru.f	HP11	changed	10394	9324	3250f8f2baa954f34e03298e92117ebbc3a1ca246b4c387f383ea5ec9c0a4d15	25a40bda8d6fd3098de3492794dc7253ddfd7bd2c83f70f675e76a53a67c8aaa	historical-delta-not-canonical-without-workflow-evidence
pru03.f	pru.f	HD13	changed	10428	9355	0d5c0c04501e422088a6e193693efd618e4eb324678136d959bf0772071991d6	575fff57812d483146077a3d6770c99c502b899b1a6516cbf325113b68c02acb	historical-delta-not-canonical-without-workflow-evidence
pru03.f	pru.f	HD33	changed	10475	9396	38c4438ce442c8e04e7a9a57a4086df9b8edb97db05f417109acff28b3c2e228	edaf35b78dd5525ae5febe82b8ef5601627f318eab5b07a71a44418cfe41d3b5	historical-delta-not-canonical-without-workflow-evidence
pru03.f	pru.f	HS11F	changed	10505	9420	6c4a405498ff4908ab02ddc582a62cff71cef64c0ed643c9c38af7f91a39a5af	d8471dbe05054bcc4f662dc36e081d52516c954ee06c5393a4ea1073e38b15ad	historical-delta-not-canonical-without-workflow-evidence
pru03.f	pru.f	HS11S	changed	10547	9452	27171824480aded5ff6162a1292a2a436b6ad8d2cd25471deccc58daad9fe59c	6d02ffdb87b278f49689cb5a57dc9a3787dd999bfcad1c44369461691b20d4b4	historical-delta-not-canonical-without-workflow-evidence
