boundary	row	category	field	typed	forced_legacy
full_grid	848	value	multipole_imag	-6.5788422944024205E-005	-6.5787942730821669E-005
full_grid	849	value	multipole_real	-3.6430470645427704E-003	-4.3005261570215225E-002
full_grid	849	value	multipole_imag	-2.0350843499272742E-007	-2.0350528018298064E-007
full_grid	850	value	multipole_real	1.8107239156961441E-005	-2.7151706162840128E-003
full_grid	850	value	multipole_imag	6.6020675038025445E-011	6.6019141542472681E-011
full_grid	851	value	multipole_real	2.9103830456733704E-010	-2.1048051712568849E-004
full_grid	852	value	multipole_real	1.8189894035458565E-012	-1.7266702343476936E-005
full_grid	854	value	multipole_real	8.7719851732254028E-001	-6.9920277595520020E-001
full_grid	854	value	multipole_imag	-2.0111298363190144E-004	-2.0111141202505678E-004
full_grid	855	value	multipole_real	-1.0366700589656830E-003	-3.0569549649953842E-002
full_grid	855	value	multipole_imag	-8.8245471374648332E-008	-8.8244021867467382E-008
full_grid	856	value	multipole_real	-1.9627243746072054E-003	-3.2087147701531649E-003
full_grid	856	value	multipole_imag	-3.6813899151333374E-010	-3.6813560533310863E-010
full_grid	857	value	multipole_real	-8.4619387052953243E-009	-6.7272754677105695E-005
full_grid	858	value	multipole_real	-3.7289282772690058E-011	-4.2415299503772985E-006
full_grid	860	value	multipole_real	-2.4104112386703491E-001	8.4739172458648682E-001
full_grid	860	value	multipole_imag	8.9160785137210041E-005	8.9160101197194308E-005
full_grid	861	value	multipole_real	1.4186874032020569E-003	1.9002156332135201E-002
full_grid	861	value	multipole_imag	8.9917932655225741E-008	8.9916532886036293E-008
full_grid	862	value	multipole_real	-7.7064032666385174E-006	9.4671343686059117E-004
full_grid	862	value	multipole_imag	-2.3019797873446990E-011	-2.3019258374445961E-011
full_grid	863	value	multipole_real	-5.7407305575907230E-009	5.3590119932778180E-005
full_grid	864	value	multipole_real	-2.5465851649641991E-011	3.5370710520510329E-006
full_grid	867	value	multipole_real	-2.5164067745208740E-002	-4.4256114959716797E-001
full_grid	868	value	multipole_real	1.2177508324384689E-003	-1.2193405069410801E-002
full_grid	869	value	multipole_real	6.7055225372314453E-008	-8.2808488514274359E-004
full_grid	870	value	multipole_real	2.7648638933897018E-010	-5.8492561947787181E-005
full_grid	871	value	multipole_real	1.1833499145507812E+002	-2.7402919769287109E+001
full_grid	872	value	multipole_real	-2.0349025726318359E-003	-1.0284531116485596E+000
full_grid	873	value	multipole_real	-4.3326765298843384E-003	-6.5118446946144104E-002
full_grid	874	value	multipole_real	7.0076435804367065E-005	-4.2143366299569607E-003
full_grid	875	value	multipole_real	-9.3132257461547852E-010	-3.3488715416751802E-004
full_grid	876	value	multipole_real	-1.8189894035458565E-012	-2.7885940653504804E-005
full_grid	878	value	multipole_real	8.4989953041076660E-001	-2.0265800952911377E+000
full_grid	879	value	multipole_real	8.0448947846889496E-003	-3.6064196377992630E-002
full_grid	880	value	multipole_real	8.1420119386166334E-004	-1.1495341314002872E-003
full_grid	881	value	multipole_real	2.9431248549371958E-008	-1.0699105041567236E-004
full_grid	882	value	multipole_real	1.2141754268668592E-010	-6.8554554673028179E-006
full_grid	884	value	multipole_real	1.1197345256805420E+000	3.7297439575195312E+000
full_grid	885	value	multipole_real	7.2336271405220032E-003	2.8296833857893944E-002
full_grid	886	value	multipole_real	-1.5529923839494586E-003	0.0000000000000000E+000
full_grid	887	value	multipole_real	1.8364517018198967E-008	8.4753839473705739E-005
full_grid	888	value	multipole_real	8.2764017861336470E-011	5.7235170061176177E-006
full_grid	891	value	multipole_real	-6.1847403645515442E-002	1.4683875441551208E-001
full_grid	892	value	multipole_real	1.6383146867156029E-003	1.1040425859391689E-002
full_grid	893	value	multipole_real	2.2351741790771484E-008	5.4782925872132182E-004
full_grid	894	value	multipole_real	9.0949470177292824E-011	3.9041642594384030E-005
full_grid	895	value	multipole_real	7.4966192245483398E+000	1.7899196624755859E+001
full_grid	896	value	multipole_real	-5.0365626811981201E-002	6.4480870962142944E-001
full_grid	897	value	multipole_real	3.4771673381328583E-003	4.3908104300498962E-002
full_grid	898	value	multipole_real	-1.8928200006484985E-005	2.8383026365190744E-003
full_grid	899	value	multipole_real	-3.0559021979570389E-010	2.2324630117509514E-004
full_grid	900	value	multipole_real	-1.8189894035458565E-012	1.8590759282233194E-005
full_grid	902	value	multipole_real	-1.1665164232254028E+000	3.1019365787506104E-001
full_grid	903	value	multipole_real	-2.3097693920135498E-003	2.8508979827165604E-002
full_grid	904	value	multipole_real	2.7879956178367138E-005	1.3284157030284405E-003
full_grid	905	value	multipole_real	8.7238731794059277E-009	7.1424765337724239E-005
full_grid	906	value	multipole_real	4.0472514228895307E-011	4.5697825044044293E-006
full_grid	908	value	multipole_real	2.0246982574462891E-001	-6.2162244319915771E-001
full_grid	909	value	multipole_real	-3.0632261186838150E-003	-2.2998621687293053E-002
full_grid	910	value	multipole_real	7.3722284287214279E-004	-2.4404647410847247E-004
full_grid	911	value	multipole_real	5.9371814131736755E-009	-5.7062436098931357E-005
full_grid	912	value	multipole_real	2.5465851649641991E-011	-3.8088576275185915E-006
full_grid	915	value	multipole_real	-1.1722236871719360E-002	-2.9507550597190857E-001
full_grid	916	value	multipole_real	-2.2278446704149246E-004	-9.1418167576193810E-003
full_grid	917	value	multipole_real	-2.2351741790771484E-008	-5.5227277334779501E-004
full_grid	918	value	multipole_real	-9.0949470177292824E-011	-3.8994046917650849E-005
full_grid	919	value	multipole_real	1.4194259643554688E+001	-2.3489948272705078E+001
full_grid	920	value	multipole_real	4.9850761890411377E-002	-6.3439565896987915E-001
full_grid	921	value	multipole_real	-3.7506707012653351E-003	-4.4274710118770599E-002
full_grid	922	value	multipole_real	1.8921680748462677E-005	-2.8373519890010357E-003
full_grid	923	value	multipole_real	3.0559021979570389E-010	-2.2325720055960119E-004
full_grid	924	value	multipole_real	1.8189894035458565E-012	-1.8590628314996138E-005
full_grid	926	value	multipole_real	8.8972055912017822E-001	-7.1025097370147705E-001
full_grid	927	value	multipole_real	-1.0817460715770721E-003	-3.1505595892667770E-002
full_grid	928	value	multipole_real	-2.0241383463144302E-003	-3.3270840067416430E-003
full_grid	929	value	multipole_real	-9.0221874415874481E-009	-7.1405760536435992E-005
full_grid	930	value	multipole_real	-4.0472514228895307E-011	-4.5699621296080295E-006
full_grid	932	value	multipole_real	-2.4468117952346802E-001	8.6015719175338745E-001
full_grid	933	value	multipole_real	1.4606341719627380E-003	1.9572688266634941E-002
full_grid	934	value	multipole_real	-8.0635072663426399E-006	9.9000846967101097E-004
full_grid	935	value	multipole_real	-6.1190803535282612E-009	5.6882090575527400E-005
full_grid	936	value	multipole_real	-2.7512214728631079E-011	3.8109601518954150E-006
full_grid	939	value	multipole_real	-2.6534736156463623E-002	-4.6701774001121521E-001
full_grid	939	value	multipole_imag	-5.3683999112763559E-007	-5.3683970691054128E-007
full_grid	940	value	multipole_real	1.2862561270594597E-003	-1.3256192207336426E-002
full_grid	940	value	multipole_imag	-1.1399890753605035E-010	-1.1399883120821741E-010
full_grid	941	value	multipole_real	7.5320713222026825E-008	-9.2299067182466388E-004
full_grid	942	value	multipole_real	3.2014213502407074E-010	-6.7011955252382904E-005
full_grid	943	value	multipole_real	1.1832818603515625E+002	-2.7362928390502930E+001
full_grid	943	value	multipole_imag	1.5120472013950348E-001	1.5120479464530945E-001
full_grid	944	value	multipole_real	-1.9382238388061523E-003	-1.0554344654083252E+000
full_grid	945	value	multipole_real	-4.5833364129066467E-003	-6.8706542253494263E-002
full_grid	945	value	multipole_imag	1.1557703061271241E-007	1.1557702350728505E-007
full_grid	946	value	multipole_real	6.8282242864370346E-005	-4.5772213488817215E-003
full_grid	947	value	multipole_real	-1.0477378964424133E-009	-3.7323494325391948E-004
full_grid	948	value	multipole_real	0.0000000000000000E+000	-3.1946110539138317E-005
full_grid	950	value	multipole_real	8.7076735496520996E-001	-2.0857467651367188E+000
full_grid	950	value	multipole_imag	-2.9648057534359396E-004	-2.9648060444742441E-004
full_grid	951	value	multipole_real	8.5035338997840881E-003	-3.8081336766481400E-002
full_grid	952	value	multipole_real	8.5980945732444525E-004	-1.2722347164526582E-003
full_grid	953	value	multipole_real	3.3753167372196913E-008	-1.1939980322495103E-004
full_grid	954	value	multipole_real	1.4097167877480388E-010	-7.8642187872901559E-006
full_grid	956	value	multipole_real	1.1714122295379639E+000	3.8548526763916016E+000
full_grid	957	value	multipole_real	7.6482482254505157E-003	2.9878411442041397E-002
full_grid	958	value	multipole_real	-1.6863009659573436E-003	0.0000000000000000E+000
full_grid	959	value	multipole_real	2.0663719624280930E-008	9.4581417215522379E-005
full_grid	960	value	multipole_real	9.5951691037043929E-011	6.5657659433782101E-006
full_grid	963	value	multipole_real	-6.5145000815391541E-002	1.5501727163791656E-001
full_grid	963	value	multipole_imag	3.7787802398270287E-007	3.7787771134389914E-007
full_grid	964	value	multipole_real	1.7318949103355408E-003	1.1928133666515350E-002
full_grid	964	value	multipole_imag	1.1166069180390537E-009	1.1166064739498438E-009
full_grid	965	value	multipole_real	2.5087501853704453E-008	6.1060272855684161E-004
full_grid	966	value	multipole_real	1.0550138540565968E-010	4.4728210923494771E-005
full_grid	967	value	multipole_real	7.4870176315307617E+000	1.7871721267700195E+001
full_grid	967	value	multipole_imag	2.2283026576042175E-001	2.2283017635345459E-001
full_grid	968	value	multipole_real	-5.1238000392913818E-002	6.6228437423706055E-001
full_grid	969	value	multipole_real	3.6682486534118652E-003	4.6318907290697098E-002
full_grid	970	value	multipole_real	-2.0524254068732262E-005	3.0775165650993586E-003
full_grid	971	value	multipole_real	-3.4924596548080444E-010	2.4881007266230881E-004
full_grid	972	value	multipole_real	-1.8189894035458565E-012	2.1297561033861712E-005
full_grid	974	value	multipole_real	-1.1983777284622192E+000	3.1913784146308899E-001
full_grid	974	value	multipole_imag	7.4903211498167366E-005	7.4903196946252137E-005
full_grid	975	value	multipole_real	-2.4356469511985779E-003	3.0115421861410141E-002
full_grid	976	value	multipole_real	3.1472416594624519E-005	1.4434538315981627E-003
full_grid	977	value	multipole_real	9.7425072453916073E-009	7.9709403507877141E-005
full_grid	978	value	multipole_real	4.6838977141305804E-011	5.2422128646867350E-006
full_grid	980	value	multipole_real	2.0762795209884644E-001	-6.3931190967559814E-001
full_grid	981	value	multipole_real	-3.2366141676902771E-003	-2.4291507899761200E-002
full_grid	982	value	multipole_real	7.7913131099194288E-004	-2.8623998514376581E-004
full_grid	983	value	multipole_real	6.6356733441352844E-009	-6.3680941821075976E-005
full_grid	984	value	multipole_real	2.9103830456733704E-011	-4.3693230509234127E-006
full_grid	987	value	multipole_real	-1.2529432773590088E-002	-3.1156834959983826E-001
full_grid	987	value	multipole_imag	-7.7705527701255050E-007	-7.7705493595203734E-007
full_grid	988	value	multipole_real	-2.4329312145709991E-004	-9.9146030843257904E-003
full_grid	988	value	multipole_imag	-9.4626617652693312E-010	-9.4626584346002574E-010
full_grid	989	value	multipole_real	-2.5087501853704453E-008	-6.1556947184726596E-004
full_grid	990	value	multipole_real	-1.0550138540565968E-010	-4.4673495722236112E-005
full_grid	991	value	multipole_real	1.4209596633911133E+001	-2.3449542999267578E+001
full_grid	991	value	multipole_imag	-2.9214119911193848E-001	-2.9214107990264893E-001
full_grid	992	value	multipole_real	5.0718009471893311E-002	-6.5157723426818848E-001
full_grid	993	value	multipole_real	-3.9569176733493805E-003	-4.6705950051546097E-002
full_grid	994	value	multipole_real	2.0517269149422646E-005	-3.0764830298721790E-003
full_grid	995	value	multipole_real	3.4924596548080444E-010	-2.4882223806343973E-004
full_grid	996	value	multipole_real	1.8189894035458565E-012	-2.1297402781783603E-005
full_grid	998	value	multipole_real	9.1320949792861938E-001	-7.3105120658874512E-001
full_grid	998	value	multipole_imag	-1.7163154552690685E-004	-1.7163153097499162E-004
full_grid	999	value	multipole_real	-1.1706724762916565E-003	-3.3304054290056229E-002
full_grid	1000	value	multipole_real	-2.1423404105007648E-003	-3.5569437313824892E-003
full_grid	1001	value	multipole_real	-1.0157236829400063E-008	-7.9688215919304639E-005
full_grid	1002	value	multipole_real	-4.6838977141305804E-011	-5.2424188652366865E-006
full_grid	1004	value	multipole_real	-2.5153547525405884E-001	8.8414067029953003E-001
full_grid	1005	value	multipole_real	1.5410203486680984E-003	2.0666955038905144E-002
full_grid	1006	value	multipole_real	-8.7650259956717491E-006	1.0748915374279022E-003
full_grid	1007	value	multipole_real	-6.8903318606317043E-009	6.3479012169409543E-005
full_grid	1008	value	multipole_real	-3.1832314562052488E-011	4.3717432163248304E-006
full_grid	1011	value	multipole_real	-2.7897566556930542E-002	-4.9136772751808167E-001
full_grid	1012	value	multipole_real	1.3545900583267212E-003	-1.4344606548547745E-002
full_grid	1013	value	multipole_real	8.4168277680873871E-008	-1.0226889280602336E-003
full_grid	1014	value	multipole_real	3.6379788070917130E-010	-7.6204960350878537E-005
full_grid	1015	value	multipole_real	1.1832128906250000E+002	-2.7323118209838867E+001
full_grid	1016	value	multipole_real	-1.8510818481445312E-003	-1.0815396308898926E+000
full_grid	1017	value	multipole_real	-4.8339739441871643E-003	-7.2277665138244629E-002
full_grid	1018	value	multipole_real	6.6078267991542816E-005	-4.9485946074128151E-003
full_grid	1019	value	multipole_real	-1.1932570487260818E-009	-4.1351371328346431E-004
full_grid	1020	value	multipole_real	-3.6379788070917130E-012	-3.6327048292150721E-005
full_grid	1022	value	multipole_real	8.9093804359436035E-001	-2.1433331966400146E+000
full_grid	1023	value	multipole_real	8.9614577591419220E-003	-4.0092390030622482E-002
full_grid	1024	value	multipole_real	9.0526544954627752E-004	-1.3992345193400979E-003
full_grid	1025	value	multipole_real	3.8562575355172157E-008	-1.3245917216408998E-004
full_grid	1026	value	multipole_real	1.6189005691558123E-010	-8.9547429524827749E-006
full_grid	1028	value	multipole_real	1.2228682041168213E+000	3.9777150154113770E+000
full_grid	1029	value	multipole_real	8.0625265836715698E-003	3.1454771757125854E-002
full_grid	1030	value	multipole_real	-1.8229221459478140E-003	0.0000000000000000E+000
full_grid	1031	value	multipole_real	2.3115717340260744E-008	1.0492400906514376E-004
full_grid	1032	value	multipole_real	1.1004885891452432E-010	7.4762874646694399E-006
full_grid	1035	value	multipole_real	-6.8412661552429199E-002	1.6316941380500793E-001
full_grid	1036	value	multipole_real	1.8251631408929825E-003	1.2833537533879280E-002
full_grid	1037	value	multipole_real	2.8056092560291290E-008	6.7654403392225504E-004
full_grid	1038	value	multipole_real	1.2005330063402653E-010	5.0864455261034891E-005
full_grid	1039	value	multipole_real	7.4773969650268555E+000	1.7844312667846680E+001
full_grid	1040	value	multipole_real	-5.2058219909667969E-002	6.7921316623687744E-001
full_grid	1041	value	multipole_real	3.8583949208259583E-003	4.8717472702264786E-002
full_grid	1042	value	multipole_real	-2.2155698388814926E-005	3.3220832701772451E-003
full_grid	1043	value	multipole_real	-4.0745362639427185E-010	2.7566109201870859E-004
full_grid	1044	value	multipole_real	-1.8189894035458565E-012	2.4218203179771081E-005
full_grid	1046	value	multipole_real	-1.2293021678924561E+000	3.2783558964729309E-001
full_grid	1047	value	multipole_real	-2.5606937706470490E-003	3.1718216836452484E-002
full_grid	1048	value	multipole_real	3.5260221920907497E-005	1.5614301664754748E-003
full_grid	1049	value	multipole_real	1.0797521099448204E-008	8.8428634626325220E-005
full_grid	1050	value	multipole_real	5.4114934755489230E-011	5.9691433307307307E-006
full_grid	1052	value	multipole_real	2.1262460947036743E-001	-6.5650635957717896E-001
full_grid	1053	value	multipole_real	-3.4096576273441315E-003	-2.5581035763025284E-002
full_grid	1054	value	multipole_real	8.2095968537032604E-004	-3.3058572444133461E-004
full_grid	1055	value	multipole_real	7.3559931479394436E-009	-7.0646623498760164E-005
full_grid	1056	value	multipole_real	3.2741809263825417E-011	-4.9752147788240109E-006
full_grid	1059	value	multipole_real	-1.3351023197174072E-002	-3.2800990343093872E-001
full_grid	1060	value	multipole_real	-2.6445370167493820E-004	-1.0704955086112022E-002
full_grid	1061	value	multipole_real	-2.8056092560291290E-008	-6.8206276046112180E-004
full_grid	1062	value	multipole_real	-1.2005330063402653E-010	-5.0801998440874740E-005
full_grid	1063	value	multipole_real	1.4224922180175781E+001	-2.3409248352050781E+001
full_grid	1064	value	multipole_real	5.1533222198486328E-002	-6.6822063922882080E-001
full_grid	1065	value	multipole_real	-4.1621737182140350E-003	-4.9124877899885178E-002
full_grid	1066	value	multipole_real	2.2148247808218002E-005	-3.3209647517651320E-003
full_grid	1067	value	multipole_real	4.0745362639427185E-010	-2.7567459619604051E-004
full_grid	1068	value	multipole_real	1.8189894035458565E-012	-2.4218028556788340E-005
full_grid	1070	value	multipole_real	9.3596279621124268E-001	-7.5130903720855713E-001
full_grid	1071	value	multipole_real	-1.2625157833099365E-003	-3.5100940614938736E-002
full_grid	1072	value	multipole_real	-2.2606570273637772E-003	-3.7896668072789907E-003
full_grid	1073	value	multipole_real	-1.1365045793354511E-008	-8.8405169663019478E-005
full_grid	1074	value	multipole_real	-5.4114934755489230E-011	-5.9693797993531916E-006
full_grid	1076	value	multipole_real	-2.5820827484130859E-001	9.0743589401245117E-001
full_grid	1077	value	multipole_real	1.6210097819566727E-003	2.1757747977972031E-002
full_grid	1078	value	multipole_real	-9.4851711764931679E-006	1.1618699645623565E-003
full_grid	1079	value	multipole_real	-7.7052391134202480E-009	7.0421861892100424E-005
full_grid	1080	value	multipole_real	-3.6834535421803594E-011	4.9779800974647515E-006
full_grid	1083	value	multipole_real	-2.9199570417404175E-002	-5.1464492082595825E-001
full_grid	1083	value	multipole_imag	-4.3950473127551959E-007	-4.3950464601039130E-007
full_grid	1084	value	multipole_real	1.4200806617736816E-003	-1.5412546694278717E-002
full_grid	1084	value	multipole_imag	-1.0264330357889762E-010	-1.0264324806774638E-010
full_grid	1085	value	multipole_real	9.3132257461547852E-008	-1.1228632647544146E-003
full_grid	1086	value	multipole_real	4.1472958400845528E-010	-8.5675106674898416E-005
full_grid	1087	value	multipole_real	1.1831465148925781E+002	-2.7285072326660156E+001
full_grid	1087	value	multipole_imag	1.8605612218379974E-001	1.8605616688728333E-001
full_grid	1088	value	multipole_real	-1.7769336700439453E-003	-1.1058373451232910E+000
full_grid	1089	value	multipole_real	-5.0748288631439209E-003	-7.5690373778343201E-002
full_grid	1090	value	multipole_real	6.3606072217226028E-005	-5.3127543069422245E-003
full_grid	1091	value	multipole_real	-1.3096723705530167E-009	-4.5397953363135457E-004
full_grid	1092	value	multipole_real	0.0000000000000000E+000	-4.0839760913513601E-005
full_grid	1094	value	multipole_real	9.0969276428222656E-001	-2.1972427368164062E+000
full_grid	1095	value	multipole_real	9.4006806612014771E-003	-4.2017061263322830E-002
full_grid	1096	value	multipole_real	9.4879220705479383E-004	-1.5250343130901456E-003
full_grid	1097	value	multipole_real	4.3713953346014023E-008	-1.4560455747414380E-004
full_grid	1098	value	multipole_real	1.8371792975813150E-010	-1.0080153515446000E-005
full_grid	1100	value	multipole_real	1.2720804214477539E+000	4.0937170982360840E+000
full_grid	1101	value	multipole_real	8.4601957350969315E-003	3.2963480800390244E-002
full_grid	1102	value	multipole_real	-1.9570915028452873E-003	0.0000000000000000E+000
full_grid	1103	value	multipole_real	2.5611370801925659E-008	1.1533447832334787E-004
full_grid	1104	value	multipole_real	1.2551026884466410E-010	8.4159482867107727E-006
full_grid	1107	value	multipole_real	-7.1524262428283691E-002	1.7096826434135437E-001
full_grid	1107	value	multipole_imag	3.0829747288407816E-007	3.0829741604065930E-007
full_grid	1108	value	multipole_real	1.9144425168633461E-003	1.3718718662858009E-002
full_grid	1108	value	multipole_imag	1.0005465345130915E-009	1.0005463124684866E-009
full_grid	1109	value	multipole_real	3.1024683266878128E-008	7.4279779801145196E-004
full_grid	1110	value	multipole_real	1.3824319466948509E-010	5.7185709010809660E-005
full_grid	1111	value	multipole_real	7.4681577682495117E+000	1.7818058013916016E+001
full_grid	1111	value	multipole_imag	2.6793241500854492E-001	2.6793238520622253E-001
full_grid	1112	value	multipole_real	-5.2799582481384277E-002	6.9498801231384277E-001
full_grid	1113	value	multipole_real	4.0400214493274689E-003	5.1008645445108414E-002
full_grid	1114	value	multipole_real	-2.3754779249429703E-005	3.5616923123598099E-003
full_grid	1115	value	multipole_real	-4.3655745685100555E-010	3.0263682128861547E-004
full_grid	1116	value	multipole_real	-1.8189894035458565E-012	2.7226702513871714E-005
full_grid	1118	value	multipole_real	-1.2581734657287598E+000	3.3597049117088318E-001
full_grid	1118	value	multipole_imag	5.5102180340327322E-005	5.5102176702348515E-005
full_grid	1119	value	multipole_real	-2.6801191270351410E-003	3.3253345638513565E-002
full_grid	1120	value	multipole_real	3.9079226553440094E-005	1.6773627139627934E-003
full_grid	1121	value	multipole_real	1.1852534953504801E-008	9.7205513156950474E-005
full_grid	1122	value	multipole_real	6.1390892369672656E-011	6.7193295762990601E-006
full_grid	1124	value	multipole_real	2.1728062629699707E-001	-6.7258208990097046E-001
full_grid	1125	value	multipole_real	-3.5755019634962082E-003	-2.6815902441740036E-002
full_grid	1126	value	multipole_real	8.6106825619935989E-004	-3.7508725654333830E-004
full_grid	1127	value	multipole_real	8.0835889093577862E-009	-7.7658325608354062E-005
full_grid	1128	value	multipole_real	3.6379788070917130E-011	-5.6004914767981973E-006
full_grid	1131	value	multipole_real	-1.4153242111206055E-002	-3.4374588727951050E-001
full_grid	1131	value	multipole_imag	-6.4372795804956695E-007	-6.4372790120614809E-007
full_grid	1132	value	multipole_real	-2.8537027537822723E-004	-1.1479546315968037E-002
full_grid	1132	value	multipole_imag	-8.5284018735976019E-010	-8.5284002082630650E-010
full_grid	1133	value	multipole_real	-3.1024683266878128E-008	-7.4887351365759969E-004
full_grid	1134	value	multipole_real	-1.3824319466948509E-010	-5.7115252275252715E-005
full_grid	1135	value	multipole_real	1.4239597320556641E+001	-2.3370672225952148E+001
full_grid	1135	value	multipole_imag	-3.5125055909156799E-001	-3.5125052928924561E-001
full_grid	1136	value	multipole_real	5.2270054817199707E-002	-6.8372881412506104E-001
full_grid	1137	value	multipole_real	-4.3582469224929810E-003	-5.1435548812150955E-002
full_grid	1138	value	multipole_real	2.3746630176901817E-005	-3.5604911390691996E-003
full_grid	1139	value	multipole_real	4.3655745685100555E-010	-3.0265172244980931E-004
full_grid	1140	value	multipole_real	1.8189894035458565E-012	-2.7226500606047921E-005
full_grid	1142	value	multipole_real	9.5716416835784912E-001	-7.7028477191925049E-001
full_grid	1143	value	multipole_real	-1.3534352183341980E-003	-3.6824539303779602E-002
full_grid	1144	value	multipole_real	-2.3744287900626659E-003	-4.0157670155167580E-003
full_grid	1145	value	multipole_real	-1.2601958587765694E-008	-9.7179770818911493E-005
full_grid	1146	value	multipole_real	-6.1390892369672656E-011	-6.7195965129940305E-006
full_grid	1148	value	multipole_real	-2.6445674896240234E-001	9.2920005321502686E-001
full_grid	1149	value	multipole_real	1.6974154859781265E-003	2.2801656275987625E-002
full_grid	1150	value	multipole_real	-1.0193791240453720E-005	1.2472742237150669E-003
full_grid	1151	value	multipole_real	-8.5346982814371586E-009	7.7410462836269289E-005
full_grid	1152	value	multipole_real	-4.1836756281554699E-011	5.6036137721093837E-006
full_grid	1155	value	multipole_real	-2.9524087905883789E-002	-5.2045089006423950E-001
full_grid	1155	value	multipole_imag	-4.2764102659020864E-007	-4.2764619934132497E-007
full_grid	1156	value	multipole_real	1.4364346861839294E-003	-1.5683036297559738E-002
full_grid	1156	value	multipole_imag	-1.0096085079069894E-010	-1.0096290470329450E-010
full_grid	1157	value	multipole_real	9.5460563898086548E-008	-1.1485628783702850E-003
full_grid	1158	value	multipole_real	4.2928149923682213E-010	-8.8140368461608887E-005
full_grid	1159	value	multipole_real	1.1831298828125000E+002	-2.7275550842285156E+001
full_grid	1159	value	multipole_imag	1.9027696549892426E-001	1.9027701020240784E-001
full_grid	1160	value	multipole_real	-1.7597675323486328E-003	-1.1117959022521973E+000
full_grid	1161	value	multipole_real	-5.1350891590118408E-003	-7.6541349291801453E-002
full_grid	1161	value	multipole_imag	9.1982506944532361E-008	9.1983487493507710E-008
full_grid	1162	value	multipole_real	6.2937848269939423E-005	-5.4049533791840076E-003
full_grid	1162	value	multipole_imag	-6.8033578770609893E-010	-6.8034888833778950E-010
full_grid	1163	value	multipole_real	-1.3387762010097504E-009	-4.6436022967100143E-004
full_grid	1164	value	multipole_real	0.0000000000000000E+000	-4.2014489736175165E-005
full_grid	1166	value	multipole_real	9.1428804397583008E-001	-2.2105228900909424E+000
full_grid	1166	value	multipole_imag	-2.0614707318600267E-004	-2.0614823733922094E-004
full_grid	1167	value	multipole_real	9.5104053616523743E-003	-4.2497485876083374E-002
full_grid	1167	value	multipole_imag	-3.4963434814017091E-008	-3.4963946404786839E-008
full_grid	1168	value	multipole_real	9.5965596847236156E-004	-1.5570755349472165E-003
full_grid	1168	value	multipole_imag	-1.0049541060430656E-011	-1.0049839432868524E-011
full_grid	1169	value	multipole_real	4.5096385292708874E-008	-1.4898068911861628E-004
full_grid	1170	value	multipole_real	1.9008439267054200E-010	-1.0373443728894927E-005
full_grid	1172	value	multipole_real	1.2843480110168457E+000	4.1224131584167480E+000
full_grid	1173	value	multipole_real	8.5595902055501938E-003	3.3340018242597580E-002
full_grid	1173	value	multipole_imag	-4.0062442252519759E-008	-4.0062804629314996E-008
full_grid	1174	value	multipole_real	-1.9910556729882956E-003	0.0000000000000000E+000
full_grid	1175	value	multipole_real	2.6258931029587984E-008	1.1800818174378946E-004
full_grid	1176	value	multipole_real	1.2914824765175581E-010	8.6608324636472389E-006
full_grid	1179	value	multipole_real	-7.2298303246498108E-002	1.7291477322578430E-001
full_grid	1179	value	multipole_imag	2.9955282343507861E-007	2.9955850777696469E-007
full_grid	1180	value	multipole_real	1.9367150962352753E-003	1.3942444697022438E-002
full_grid	1180	value	multipole_imag	9.8370300793959586E-010	9.8371977230726770E-010
full_grid	1181	value	multipole_real	3.1781382858753204E-008	7.5979484245181084E-004
full_grid	1182	value	multipole_real	1.4188117347657681E-010	5.8831283240579069E-005
full_grid	1183	value	multipole_real	7.4658508300781250E+000	1.7811496734619141E+001
full_grid	1183	value	multipole_imag	2.7336937189102173E-001	2.7336922287940979E-001
full_grid	1184	value	multipole_real	-5.2977979183197021E-002	6.9886338710784912E-001
full_grid	1184	value	multipole_imag	3.9437371015083045E-005	3.9437596569769084E-005
full_grid	1185	value	multipole_real	4.0852539241313934E-003	5.1579855382442474E-002
full_grid	1185	value	multipole_imag	1.4081432198054245E-007	1.4081605570481770E-007
full_grid	1186	value	multipole_real	-2.4158740416169167E-005	3.6223269999027252E-003
full_grid	1186	value	multipole_imag	-5.5617760397197458E-011	-5.5618770006260476E-011
full_grid	1187	value	multipole_real	-4.3655745685100555E-010	3.0955692636780441E-004
full_grid	1188	value	multipole_real	-1.8189894035458565E-012	2.8009857487631962E-005
full_grid	1190	value	multipole_real	-1.2652671337127686E+000	3.3797317743301392E-001
full_grid	1190	value	multipole_imag	5.2436636906350031E-005	5.2436887926887721E-005
full_grid	1191	value	multipole_real	-2.7098990976810455E-003	3.3636696636676788E-002
full_grid	1191	value	multipole_imag	5.7920640728070794E-008	5.7921479168498990E-008
full_grid	1192	value	multipole_real	4.0061422623693943E-005	1.7067537410184741E-003
full_grid	1192	value	multipole_imag	1.2478354460832008E-010	1.2478582056552057E-010
full_grid	1193	value	multipole_real	1.2107193470001221E-008	9.9459713965188712E-005
full_grid	1194	value	multipole_real	6.3209881773218513E-011	6.9148336478974670E-006
full_grid	1196	value	multipole_real	2.1842312812805176E-001	-6.7653924226760864E-001
full_grid	1196	value	multipole_imag	-3.8162139389896765E-005	-3.8162361306603998E-005
full_grid	1197	value	multipole_real	-3.6169011145830154E-003	-2.7124220505356789E-002
full_grid	1197	value	multipole_imag	-7.4052906029464793E-008	-7.4053765786175063E-008
